imageName,imageOrigin,xBudCenter,yBudCenter,radio,class,type
14611.jpg,0476.jpg,1653,1757,194,TRUE,1
14629.jpg,0477.jpg,1624,1704,209,TRUE,1
14669.jpg,0478.jpg,2022,1726,203,TRUE,2
14708.jpg,0479.jpg,1604,1561,189,TRUE,2
14741.jpg,0480.jpg,1736,1582,192,TRUE,1
14765.jpg,0481.jpg,1947,1760,213,TRUE,1
14806.jpg,0482.jpg,1719,1707,195,TRUE,1
14829.jpg,0483.jpg,1365,1957,178,TRUE,1
14861.jpg,0484.jpg,1445,1799,214,TRUE,2
14897.jpg,0485.jpg,1667,1862,248,TRUE,1
14934.jpg,0486.jpg,1691,1543,217,TRUE,1
14959.jpg,0487.jpg,1648,1574,174,TRUE,1
14980.jpg,0488.jpg,1659,1667,208,TRUE,1
15006.jpg,0489.jpg,1829,1959,171,TRUE,1
15031.jpg,0490.jpg,1700,1672,211,TRUE,2
15056.jpg,0491.jpg,1573,1952,252,TRUE,2
15095.jpg,0492.jpg,1671,1846,209,TRUE,2
15131.jpg,0493.jpg,1861,1664,198,TRUE,1
15193.jpg,0494.jpg,2041,1706,228,TRUE,1
15219.jpg,0495.jpg,1612,1546,191,TRUE,1
15258.jpg,0496.jpg,1964,1913,180,TRUE,2
15288.jpg,0497.jpg,1782,1578,162,TRUE,1
15315.jpg,0498.jpg,1529,1823,198,TRUE,1
15367.jpg,0499.jpg,1576,1704,204,TRUE,1
15415.jpg,0500.jpg,1734,1779,135,TRUE,1
15446.jpg,0501.jpg,1228,1671,159,TRUE,2
15479.jpg,0502.jpg,1805,1870,141,TRUE,1
15505.jpg,0503.jpg,1673,1797,149,TRUE,1
15527.jpg,0504.jpg,1606,1539,193,TRUE,1
15558.jpg,0505.jpg,1926,1838,201,TRUE,1
15598.jpg,0506.jpg,1949,1728,174,TRUE,1
15624.jpg,0507.jpg,1694,1728,172,TRUE,1
15647.jpg,0508.jpg,2756,2236,574,TRUE,1
15653.jpg,0509.jpg,2913,2032,651,TRUE,1
15663.jpg,0510.jpg,2768,2552,598,TRUE,2
15680.jpg,0511.jpg,2588,1804,606,TRUE,1
15689.jpg,0512.jpg,2740,2152,662,TRUE,1
15698.jpg,0513.jpg,2676,2044,574,TRUE,1
15727.jpg,0514.jpg,2180,1768,644,TRUE,1
15743.jpg,0515.jpg,2627,2101,645,TRUE,1
15759.jpg,0516.jpg,2188,2086,527,TRUE,1
15773.jpg,0517.jpg,2485,2195,572,TRUE,1
15796.jpg,0518.jpg,2602,1942,646,TRUE,1
15839.jpg,0519.jpg,2759,2261,651,TRUE,1
15871.jpg,0520.jpg,2539,2123,589,TRUE,1
15912.jpg,0521.jpg,2348,1952,526,TRUE,1
15933.jpg,0522.jpg,2900,2068,528,TRUE,1
15960.jpg,0523.jpg,2836,1688,642,TRUE,1
15995.jpg,0524.jpg,2164,1972,590,TRUE,1
16042.jpg,0525.jpg,3012,1932,684,TRUE,1
16073.jpg,0526.jpg,2520,2200,724,TRUE,1
16095.jpg,0527.jpg,2320,1976,772,TRUE,1
16122.jpg,0528.jpg,2996,2100,664,TRUE,1
16157.jpg,0529.jpg,2392,2268,666,TRUE,2
16184.jpg,0530.jpg,2164,2304,590,TRUE,1
16203.jpg,0531.jpg,2884,2260,410,TRUE,1
16228.jpg,0532.jpg,2768,2052,766,TRUE,1
16252.jpg,0533.jpg,2692,2028,624,TRUE,2
16275.jpg,0534.jpg,2864,2020,530,TRUE,1
16301.jpg,0535.jpg,2912,1784,652,TRUE,1
16319.jpg,0536.jpg,2564,1840,858,TRUE,1
16339.jpg,0537.jpg,2504,1828,696,TRUE,1
16369.jpg,0538.jpg,2624,1820,526,TRUE,2
16378.jpg,0539.jpg,2812,1908,630,TRUE,2
16397.jpg,0540.jpg,2728,1996,506,TRUE,2
16413.jpg,0541.jpg,2684,2404,584,TRUE,1
16433.jpg,0542.jpg,2760,1700,548,TRUE,2
16457.jpg,0543.jpg,2656,1680,478,TRUE,1
16475.jpg,0544.jpg,2828,1876,474,TRUE,2
16495.jpg,0545.jpg,2740,1820,592,TRUE,1
16514.jpg,0546.jpg,2704,2120,470,TRUE,1
16528.jpg,0547.jpg,2364,2176,548,TRUE,1
16547.jpg,0548.jpg,2804,2064,430,TRUE,2
16560.jpg,0549.jpg,2896,2028,430,TRUE,1
16579.jpg,0550.jpg,2716,1756,494,TRUE,2
16596.jpg,0551.jpg,2744,2048,516,TRUE,1
16618.jpg,0552.jpg,2832,2048,540,TRUE,1
16641.jpg,0553.jpg,2756,2380,546,TRUE,1
16659.jpg,0554.jpg,2628,2472,458,TRUE,2
16685.jpg,0555.jpg,2348,2032,502,TRUE,2
16714.jpg,0556.jpg,2864,2264,612,TRUE,1
16746.jpg,0557.jpg,2396,1572,528,TRUE,1
16774.jpg,0558.jpg,2684,1680,626,TRUE,1
16794.jpg,0559.jpg,2932,2260,440,TRUE,2
16822.jpg,0560.jpg,3216,1720,602,TRUE,1
16851.jpg,0561.jpg,3480,1608,538,TRUE,2
16872.jpg,0562.jpg,2712,2264,576,TRUE,2
16905.jpg,0563.jpg,2724,1860,618,TRUE,1
16939.jpg,0564.jpg,2144,2528,586,TRUE,1
16955.jpg,0565.jpg,2564,2004,606,TRUE,1
16989.jpg,0566.jpg,2936,1872,566,TRUE,1
17016.jpg,0567.jpg,2052,1860,488,TRUE,1
17030.jpg,0568.jpg,2712,2032,466,TRUE,1
17044.jpg,0569.jpg,2912,1716,452,TRUE,1
17065.jpg,0570.jpg,2224,2072,416,TRUE,1
17078.jpg,0571.jpg,3040,1980,544,TRUE,1
17097.jpg,0572.jpg,2392,2008,482,TRUE,1
17110.jpg,0573.jpg,2740,2060,514,TRUE,2
17126.jpg,0574.jpg,2288,1964,462,TRUE,1
17163.jpg,0575.jpg,2372,1648,484,TRUE,1
17188.jpg,0576.jpg,2064,1520,492,TRUE,1
17219.jpg,0577.jpg,2312,1700,444,TRUE,1
17244.jpg,0578.jpg,2692,1596,484,TRUE,1
17269.jpg,0579.jpg,2872,1736,560,TRUE,1
17285.jpg,0580.jpg,3256,1960,464,TRUE,1
17304.jpg,0581.jpg,2728,2020,452,TRUE,1
17321.jpg,0582.jpg,2360,1828,520,TRUE,1
17340.jpg,0583.jpg,2828,1460,462,TRUE,1
17360.jpg,0584.jpg,2412,2012,424,TRUE,1
17372.jpg,0585.jpg,2488,2164,402,TRUE,1
17390.jpg,0586.jpg,2756,2388,422,TRUE,1
17403.jpg,0587.jpg,2440,2292,498,TRUE,1
17440.jpg,0588.jpg,2664,2352,602,TRUE,1
17455.jpg,0589.jpg,2768,2016,554,TRUE,1
17493.jpg,0590.jpg,2552,1916,484,TRUE,1
17512.jpg,0591.jpg,2828,2364,600,TRUE,1
17536.jpg,0592.jpg,2660,2000,522,TRUE,1
17552.jpg,0593.jpg,2696,2240,480,TRUE,1
17563.jpg,0594.jpg,2884,1736,422,TRUE,2
17592.jpg,0595.jpg,2660,1760,450,TRUE,2
17612.jpg,0596.jpg,2468,1952,522,TRUE,2
17631.jpg,0597.jpg,2652,1672,448,TRUE,2
17643.jpg,0598.jpg,2832,1720,644,TRUE,2
17672.jpg,0599.jpg,2540,2044,538,TRUE,1
17693.jpg,0600.jpg,2484,1884,560,TRUE,1
17730.jpg,0601.jpg,2928,1988,450,TRUE,1
17758.jpg,0602.jpg,2764,1972,648,TRUE,2
17780.jpg,0603.jpg,2592,1712,618,TRUE,2
17793.jpg,0604.jpg,2680,2264,620,TRUE,2
17820.jpg,0605.jpg,2892,2428,660,TRUE,1
17850.jpg,0606.jpg,2604,2328,526,TRUE,1
17869.jpg,0607.jpg,2884,2064,534,TRUE,1
17892.jpg,0608.jpg,2641,1879,91,TRUE,1
17956.jpg,0609.jpg,2812,1792,234,TRUE,1
17998.jpg,0610.jpg,2852,1688,698,TRUE,1
18022.jpg,0611.jpg,2801,1942,93,TRUE,1
18137.jpg,0612.jpg,2795,2000,209,TRUE,1
18178.jpg,0613.jpg,2628,2156,690,TRUE,1
18200.jpg,0614.jpg,2711,1884,68,TRUE,2
18255.jpg,0615.jpg,2720,1921,185,TRUE,1
18321.jpg,0616.jpg,2852,2024,542,TRUE,1
18345.jpg,0617.jpg,2698,1953,78,TRUE,2
18417.jpg,0618.jpg,2668,1875,217,TRUE,1
18472.jpg,0619.jpg,2912,2168,666,TRUE,1
18495.jpg,0620.jpg,2629,1873,88,TRUE,2
18529.jpg,0621.jpg,2796,1884,226,TRUE,1
18593.jpg,0622.jpg,2676,1964,728,TRUE,1
18662.jpg,0623.jpg,2568,2041,104,TRUE,2
18735.jpg,0624.jpg,2476,1924,284,TRUE,1
18869.jpg,0625.jpg,2696,2016,852,TRUE,1
18893.jpg,0626.jpg,2659,1896,87,TRUE,2
18947.jpg,0627.jpg,2636,2128,230,TRUE,1
19067.jpg,0628.jpg,2588,2176,698,TRUE,1
19177.jpg,0629.jpg,2688,1821,80,TRUE,2
19222.jpg,0630.jpg,2664,1856,218,TRUE,2
19258.jpg,0631.jpg,2596,1884,638,TRUE,1
19338.jpg,0632.jpg,2606,1362,159,TRUE,1
19387.jpg,0633.jpg,2145,1360,172,TRUE,2
19388.jpg,0633.jpg,2460,1456,192,TRUE,1
19408.jpg,0634.jpg,2544,1347,192,TRUE,1
19463.jpg,0635.jpg,2538,1332,161,TRUE,1
19487.jpg,0636.jpg,2628,1544,198,TRUE,2
19515.jpg,0637.jpg,2680,1648,250,TRUE,1
19543.jpg,0638.jpg,2293,1391,219,TRUE,1
19595.jpg,0639.jpg,2873,1534,192,TRUE,1
19618.jpg,0640.jpg,2582,1461,174,TRUE,1
19632.jpg,0641.jpg,2572,1547,173,TRUE,1
19654.jpg,0642.jpg,2600,1347,148,TRUE,2
19679.jpg,0643.jpg,2554,1245,134,TRUE,2
19703.jpg,0644.jpg,2634,1392,157,TRUE,2
19726.jpg,0645.jpg,2129,1648,138,TRUE,1
19749.jpg,0646.jpg,2972,1463,135,TRUE,1
19769.jpg,0647.jpg,2615,1517,201,TRUE,1
19833.jpg,0648.jpg,2570,1508,198,TRUE,1
19871.jpg,0649.jpg,2402,1352,215,TRUE,1
19908.jpg,0650.jpg,2387,1212,124,TRUE,1
19932.jpg,0651.jpg,2434,1369,197,TRUE,1
19978.jpg,0652.jpg,2415,1538,152,TRUE,1
20019.jpg,0653.jpg,2524,1393,184,TRUE,1
20064.jpg,0654.jpg,2712,1338,146,TRUE,1
20092.jpg,0655.jpg,2657,1501,105,TRUE,1
20152.jpg,0656.jpg,2643,1401,130,TRUE,1
20293.jpg,0657.jpg,2398,1514,186,TRUE,1
20332.jpg,0658.jpg,2534,1574,146,TRUE,1
20426.jpg,0659.jpg,2534,1411,168,TRUE,1
20490.jpg,0660.jpg,2875,1459,179,TRUE,1
20545.jpg,0661.jpg,2480,1519,194,TRUE,1
20597.jpg,0662.jpg,2647,1312,157,TRUE,1
20630.jpg,0663.jpg,2379,1368,180,TRUE,1
20692.jpg,0664.jpg,2456,1360,149,TRUE,2
20719.jpg,0665.jpg,2318,1618,153,TRUE,1
20787.jpg,0666.jpg,2354,1298,130,TRUE,2
20836.jpg,0667.jpg,2603,1483,145,TRUE,2
20854.jpg,0668.jpg,2545,1383,206,TRUE,1
20879.jpg,0669.jpg,2570,1458,126,TRUE,1
20915.jpg,0670.jpg,2602,1287,147,TRUE,1
21011.jpg,0671.jpg,2563,1574,157,TRUE,1
21064.jpg,0672.jpg,2472,1391,161,TRUE,1
21107.jpg,0673.jpg,2411,1490,201,TRUE,1
21136.jpg,0674.jpg,2348,1433,181,TRUE,1
21165.jpg,0675.jpg,2780,1781,218,TRUE,1
21187.jpg,0676.jpg,2463,1389,207,TRUE,1
21224.jpg,0677.jpg,2624,1742,228,TRUE,1
21267.jpg,0678.jpg,3040,1484,171,TRUE,1
21296.jpg,0679.jpg,2445,1394,148,TRUE,1
21350.jpg,0680.jpg,2773,1488,259,TRUE,1
21406.jpg,0681.jpg,2683,1552,228,TRUE,2
21472.jpg,0682.jpg,2635,1284,199,TRUE,1
21544.jpg,0683.jpg,2652,1392,209,TRUE,1
21577.jpg,0684.jpg,2723,1327,175,TRUE,1
21593.jpg,0685.jpg,2596,1653,165,TRUE,2
21622.jpg,0686.jpg,2487,1574,208,TRUE,2
21644.jpg,0687.jpg,2378,1367,192,TRUE,2
21675.jpg,0688.jpg,2542,1314,238,TRUE,3
21712.jpg,0689.jpg,2564,1183,231,TRUE,1
21758.jpg,0690.jpg,2739,1146,193,TRUE,1
21799.jpg,0691.jpg,2737,1172,229,TRUE,2
21834.jpg,0692.jpg,2651,1482,173,TRUE,1
21851.jpg,0693.jpg,2684,1716,188,TRUE,1
21909.jpg,0694.jpg,2830,1228,199,TRUE,1
21969.jpg,0695.jpg,2621,1669,169,TRUE,2
22001.jpg,0696.jpg,2605,1436,168,TRUE,1
22026.jpg,0697.jpg,2622,1670,134,TRUE,1
22045.jpg,0698.jpg,2855,1547,203,TRUE,1
22061.jpg,0699.jpg,2630,1330,139,TRUE,1
22062.jpg,0699.jpg,3213,2168,125,TRUE,1
22113.jpg,0700.jpg,2587,1271,188,TRUE,1
22168.jpg,0701.jpg,2739,1636,228,TRUE,1
22200.jpg,0702.jpg,2321,1227,237,TRUE,2
22283.jpg,0703.jpg,2485,1283,202,TRUE,1
22353.jpg,0704.jpg,2638,1614,214,TRUE,1
22398.jpg,0705.jpg,2674,1721,212,TRUE,1
22465.jpg,0706.jpg,2804,1338,224,TRUE,1
22514.jpg,0707.jpg,2703,1820,245,TRUE,1
22562.jpg,0708.jpg,2698,1463,236,TRUE,1
22629.jpg,0709.jpg,2576,1362,261,TRUE,1
22682.jpg,0710.jpg,2740,1473,222,TRUE,1
22727.jpg,0711.jpg,2627,1426,86,TRUE,1
22779.jpg,0712.jpg,2571,1433,131,TRUE,1
22828.jpg,0713.jpg,2735,1613,155,TRUE,1
22854.jpg,0714.jpg,2828,1653,183,TRUE,2
22886.jpg,0715.jpg,2501,1498,254,TRUE,1
22928.jpg,0716.jpg,2832,1520,172,TRUE,3
22967.jpg,0717.jpg,2462,1578,194,TRUE,1
23012.jpg,0718.jpg,2539,1535,203,TRUE,3
23024.jpg,0719.jpg,2492,1348,156,TRUE,1
23080.jpg,0720.jpg,2455,1314,217,TRUE,1
23110.jpg,0721.jpg,2768,1267,224,TRUE,2
23143.jpg,0722.jpg,2451,1157,226,TRUE,1
23180.jpg,0723.jpg,2786,1383,262,TRUE,3
23249.jpg,0724.jpg,2558,1506,302,TRUE,3
23298.jpg,0725.jpg,2431,1206,309,TRUE,3
23322.jpg,0726.jpg,2659,1665,252,TRUE,1
23361.jpg,0727.jpg,2523,1300,222,TRUE,1
23386.jpg,0728.jpg,2755,1553,250,TRUE,1
23414.jpg,0729.jpg,2705,1275,198,TRUE,1
23480.jpg,0730.jpg,2584,1630,202,TRUE,1
23530.jpg,0731.jpg,2590,1317,225,TRUE,2
23587.jpg,0732.jpg,2325,1272,251,TRUE,1
23652.jpg,0733.jpg,2736,1495,211,TRUE,1
23705.jpg,0734.jpg,2715,1579,215,TRUE,1
23740.jpg,0735.jpg,2462,1454,208,TRUE,2
23771.jpg,0736.jpg,2953,1512,155,TRUE,1
23796.jpg,0737.jpg,2525,1535,221,TRUE,1
23829.jpg,0738.jpg,2888,1592,163,TRUE,1
23849.jpg,0739.jpg,2485,1163,243,TRUE,2
23875.jpg,0740.jpg,2714,1261,224,TRUE,1
23917.jpg,0741.jpg,2627,1483,160,TRUE,1
23930.jpg,0742.jpg,2513,1593,150,TRUE,2
23973.jpg,0743.jpg,2650,1325,237,TRUE,1
24054.jpg,0744.jpg,2576,1346,209,TRUE,1
24093.jpg,0745.jpg,2767,1644,115,TRUE,1
24121.jpg,0746.jpg,3123,1494,45,TRUE,2
24146.jpg,0747.jpg,3066,1392,86,TRUE,1
24172.jpg,0748.jpg,2939,1495,41,TRUE,2
24271.jpg,0749.jpg,2971,1559,96,TRUE,1
24346.jpg,0750.jpg,3247,1531,88,TRUE,2
24376.jpg,0751.jpg,1811,1869,76,TRUE,2
24377.jpg,0751.jpg,3140,1607,45,TRUE,2
24591.jpg,0752.jpg,2984,1676,142,TRUE,1
24691.jpg,0753.jpg,2621,1453,58,TRUE,2
24692.jpg,0753.jpg,2995,171,82,TRUE,2
24693.jpg,0753.jpg,570,1183,52,TRUE,2
24741.jpg,0754.jpg,2706,1549,112,TRUE,1
24849.jpg,0755.jpg,2876,1296,58,TRUE,2
24850.jpg,0755.jpg,4101,1424,49,TRUE,2
24851.jpg,0755.jpg,3576,2372,67,TRUE,2
24852.jpg,0755.jpg,4101,1420,52,TRUE,2
24961.jpg,0756.jpg,2792,1581,127,TRUE,1
25068.jpg,0757.jpg,3017,1556,83,TRUE,2
25069.jpg,0757.jpg,4473,721,87,TRUE,2
25149.jpg,0758.jpg,3152,1528,154,TRUE,1
25223.jpg,0759.jpg,2639,1540,70,TRUE,2
25301.jpg,0760.jpg,2715,1841,186,TRUE,1
25331.jpg,0761.jpg,462,2256,75,TRUE,2
25332.jpg,0761.jpg,2861,1579,70,TRUE,2
25437.jpg,0762.jpg,2854,1434,135,TRUE,1
25508.jpg,0763.jpg,2830,1406,202,TRUE,1
25556.jpg,0764.jpg,2393,1305,66,TRUE,2
25604.jpg,0765.jpg,2257,1085,104,TRUE,1
25706.jpg,0766.jpg,2334,1123,175,TRUE,2
25725.jpg,0767.jpg,2336,1482,63,TRUE,2
25726.jpg,0767.jpg,173,2062,64,TRUE,3
25782.jpg,0768.jpg,2436,1252,160,TRUE,1
25823.jpg,0769.jpg,2512,1292,260,TRUE,1
25871.jpg,0770.jpg,2842,1371,103,TRUE,1
25974.jpg,0771.jpg,2956,1420,218,TRUE,1
26011.jpg,0772.jpg,2357,1456,100,TRUE,1
26039.jpg,0773.jpg,2778,1321,190,TRUE,1
0002.jpg,0001.jpg,2217,409,200,FALSE,0
0003.jpg,0001.jpg,2217,609,200,FALSE,0
0004.jpg,0001.jpg,2217,809,200,FALSE,0
0005.jpg,0001.jpg,2217,1009,200,FALSE,0
0006.jpg,0001.jpg,2217,1209,200,FALSE,0
0007.jpg,0001.jpg,2217,1408,200,FALSE,0
0008.jpg,0001.jpg,2217,2008,200,FALSE,0
0009.jpg,0001.jpg,2417,209,200,FALSE,0
0010.jpg,0001.jpg,2417,409,200,FALSE,0
0011.jpg,0001.jpg,2417,609,200,FALSE,0
0012.jpg,0001.jpg,2417,809,200,FALSE,0
0013.jpg,0001.jpg,2417,1009,200,FALSE,0
0014.jpg,0001.jpg,2417,1209,200,FALSE,0
0015.jpg,0001.jpg,2417,1408,200,FALSE,0
0016.jpg,0001.jpg,2417,2008,200,FALSE,0
0017.jpg,0001.jpg,2417,2208,200,FALSE,0
0018.jpg,0001.jpg,2417,2408,200,FALSE,0
0019.jpg,0001.jpg,2417,2608,200,FALSE,0
0020.jpg,0001.jpg,2417,2808,200,FALSE,0
0021.jpg,0001.jpg,2417,3008,200,FALSE,0
0022.jpg,0001.jpg,2417,3208,200,FALSE,0
0023.jpg,0001.jpg,2617,1608,200,FALSE,0
0024.jpg,0001.jpg,2617,1808,200,FALSE,0
0025.jpg,0001.jpg,2617,2008,200,FALSE,0
0026.jpg,0001.jpg,2617,2208,200,FALSE,0
0027.jpg,0001.jpg,2617,2408,200,FALSE,0
0028.jpg,0001.jpg,2617,2608,200,FALSE,0
0029.jpg,0001.jpg,2617,2808,200,FALSE,0
0030.jpg,0001.jpg,2617,3008,200,FALSE,0
0031.jpg,0001.jpg,2617,3208,200,FALSE,0
0033.jpg,0002.jpg,2104,2008,200,FALSE,0
0034.jpg,0002.jpg,2304,208,200,FALSE,0
0035.jpg,0002.jpg,2304,408,200,FALSE,0
0036.jpg,0002.jpg,2304,608,200,FALSE,0
0037.jpg,0002.jpg,2304,808,200,FALSE,0
0038.jpg,0002.jpg,2304,1008,200,FALSE,0
0039.jpg,0002.jpg,2304,2008,200,FALSE,0
0040.jpg,0002.jpg,2504,1008,200,FALSE,0
0041.jpg,0002.jpg,2504,1208,200,FALSE,0
0042.jpg,0002.jpg,2504,1408,200,FALSE,0
0043.jpg,0002.jpg,2504,1608,200,FALSE,0
0044.jpg,0002.jpg,2504,1808,200,FALSE,0
0045.jpg,0002.jpg,2504,2008,200,FALSE,0
0046.jpg,0002.jpg,2504,2208,200,FALSE,0
0047.jpg,0002.jpg,2704,1808,200,FALSE,0
0048.jpg,0002.jpg,2704,2008,200,FALSE,0
0049.jpg,0002.jpg,2704,2208,200,FALSE,0
0050.jpg,0002.jpg,2704,2408,200,FALSE,0
0051.jpg,0002.jpg,2704,2608,200,FALSE,0
0052.jpg,0002.jpg,2704,2808,200,FALSE,0
0053.jpg,0002.jpg,2904,2808,200,FALSE,0
0054.jpg,0002.jpg,2904,3008,200,FALSE,0
0055.jpg,0002.jpg,2904,3208,200,FALSE,0
0057.jpg,0003.jpg,224,576,200,FALSE,0
0058.jpg,0003.jpg,224,776,200,FALSE,0
0059.jpg,0003.jpg,424,576,200,FALSE,0
0060.jpg,0003.jpg,424,776,200,FALSE,0
0061.jpg,0003.jpg,424,976,200,FALSE,0
0062.jpg,0003.jpg,624,576,200,FALSE,0
0063.jpg,0003.jpg,624,776,200,FALSE,0
0064.jpg,0003.jpg,624,976,200,FALSE,0
0065.jpg,0003.jpg,824,776,200,FALSE,0
0066.jpg,0003.jpg,824,976,200,FALSE,0
0067.jpg,0003.jpg,824,1176,200,FALSE,0
0068.jpg,0003.jpg,1024,776,200,FALSE,0
0069.jpg,0003.jpg,1024,976,200,FALSE,0
0070.jpg,0003.jpg,1024,1176,200,FALSE,0
0071.jpg,0003.jpg,1224,776,200,FALSE,0
0072.jpg,0003.jpg,1224,976,200,FALSE,0
0073.jpg,0003.jpg,1224,1176,200,FALSE,0
0074.jpg,0003.jpg,1224,1376,200,FALSE,0
0075.jpg,0003.jpg,1424,976,200,FALSE,0
0076.jpg,0003.jpg,1424,1176,200,FALSE,0
0077.jpg,0003.jpg,1424,1376,200,FALSE,0
0078.jpg,0003.jpg,1624,976,200,FALSE,0
0079.jpg,0003.jpg,1624,1176,200,FALSE,0
0080.jpg,0003.jpg,1624,1376,200,FALSE,0
0081.jpg,0003.jpg,1824,1176,200,FALSE,0
0082.jpg,0003.jpg,1824,1376,200,FALSE,0
0083.jpg,0003.jpg,2024,1176,200,FALSE,0
0084.jpg,0003.jpg,2024,1376,200,FALSE,0
0085.jpg,0003.jpg,2224,376,200,FALSE,0
0086.jpg,0003.jpg,2224,576,200,FALSE,0
0087.jpg,0003.jpg,2224,776,200,FALSE,0
0088.jpg,0003.jpg,2224,976,200,FALSE,0
0089.jpg,0003.jpg,2224,1176,200,FALSE,0
0090.jpg,0003.jpg,2224,1376,200,FALSE,0
0091.jpg,0003.jpg,2224,1576,200,FALSE,0
0092.jpg,0003.jpg,2424,176,200,FALSE,0
0093.jpg,0003.jpg,2424,376,200,FALSE,0
0094.jpg,0003.jpg,2424,576,200,FALSE,0
0095.jpg,0003.jpg,2424,776,200,FALSE,0
0096.jpg,0003.jpg,2424,976,200,FALSE,0
0097.jpg,0003.jpg,2424,1176,200,FALSE,0
0098.jpg,0003.jpg,2424,1376,200,FALSE,0
0099.jpg,0003.jpg,2424,1576,200,FALSE,0
0100.jpg,0003.jpg,2624,1376,200,FALSE,0
0101.jpg,0003.jpg,2624,1576,200,FALSE,0
0102.jpg,0003.jpg,2624,1776,200,FALSE,0
0103.jpg,0003.jpg,2824,1576,200,FALSE,0
0104.jpg,0003.jpg,2824,1776,200,FALSE,0
0105.jpg,0003.jpg,3024,1576,200,FALSE,0
0106.jpg,0003.jpg,3024,1776,200,FALSE,0
0107.jpg,0003.jpg,3024,1976,200,FALSE,0
0108.jpg,0003.jpg,3224,1776,200,FALSE,0
0109.jpg,0003.jpg,3224,1976,200,FALSE,0
0110.jpg,0003.jpg,3424,1776,200,FALSE,0
0111.jpg,0003.jpg,3424,1976,200,FALSE,0
0112.jpg,0003.jpg,3624,1976,200,FALSE,0
0113.jpg,0003.jpg,3624,2176,200,FALSE,0
0114.jpg,0003.jpg,3824,1976,200,FALSE,0
0115.jpg,0003.jpg,3824,2176,200,FALSE,0
0116.jpg,0003.jpg,4024,2176,200,FALSE,0
0117.jpg,0003.jpg,4024,2376,200,FALSE,0
0118.jpg,0003.jpg,4224,2176,200,FALSE,0
0119.jpg,0003.jpg,4224,2376,200,FALSE,0
0120.jpg,0003.jpg,4424,2376,200,FALSE,0
0122.jpg,0004.jpg,976,992,200,FALSE,0
0123.jpg,0004.jpg,1176,792,200,FALSE,0
0124.jpg,0004.jpg,1176,992,200,FALSE,0
0125.jpg,0004.jpg,1376,792,200,FALSE,0
0126.jpg,0004.jpg,1376,992,200,FALSE,0
0127.jpg,0004.jpg,1376,1192,200,FALSE,0
0128.jpg,0004.jpg,1576,592,200,FALSE,0
0129.jpg,0004.jpg,1576,792,200,FALSE,0
0130.jpg,0004.jpg,1576,992,200,FALSE,0
0131.jpg,0004.jpg,1576,1192,200,FALSE,0
0132.jpg,0004.jpg,1776,592,200,FALSE,0
0133.jpg,0004.jpg,1776,792,200,FALSE,0
0134.jpg,0004.jpg,1776,992,200,FALSE,0
0135.jpg,0004.jpg,1776,1192,200,FALSE,0
0136.jpg,0004.jpg,1776,1392,200,FALSE,0
0137.jpg,0004.jpg,1976,592,200,FALSE,0
0138.jpg,0004.jpg,1976,792,200,FALSE,0
0139.jpg,0004.jpg,1976,992,200,FALSE,0
0140.jpg,0004.jpg,1976,1192,200,FALSE,0
0141.jpg,0004.jpg,1976,1392,200,FALSE,0
0142.jpg,0004.jpg,2176,192,200,FALSE,0
0143.jpg,0004.jpg,2176,392,200,FALSE,0
0144.jpg,0004.jpg,2176,592,200,FALSE,0
0145.jpg,0004.jpg,2176,792,200,FALSE,0
0146.jpg,0004.jpg,2176,992,200,FALSE,0
0147.jpg,0004.jpg,2176,1192,200,FALSE,0
0148.jpg,0004.jpg,2376,992,200,FALSE,0
0149.jpg,0004.jpg,2376,1192,200,FALSE,0
0150.jpg,0004.jpg,2576,992,200,FALSE,0
0151.jpg,0004.jpg,2576,1192,200,FALSE,0
0152.jpg,0004.jpg,2576,1392,200,FALSE,0
0153.jpg,0004.jpg,2776,992,200,FALSE,0
0154.jpg,0004.jpg,2776,1592,200,FALSE,0
0155.jpg,0004.jpg,2976,1592,200,FALSE,0
0156.jpg,0004.jpg,3176,792,200,FALSE,0
0157.jpg,0004.jpg,3176,1792,200,FALSE,0
0158.jpg,0004.jpg,3376,1792,200,FALSE,0
0159.jpg,0004.jpg,3576,1992,200,FALSE,0
0160.jpg,0004.jpg,3776,1992,200,FALSE,0
0161.jpg,0004.jpg,3976,2192,200,FALSE,0
0162.jpg,0004.jpg,4176,2192,200,FALSE,0
0164.jpg,0005.jpg,1360,1232,250,FALSE,0
0165.jpg,0005.jpg,1608,1480,250,FALSE,0
0166.jpg,0005.jpg,1608,1728,250,FALSE,0
0167.jpg,0005.jpg,1856,1976,250,FALSE,0
0168.jpg,0005.jpg,2104,2224,250,FALSE,0
0169.jpg,0005.jpg,2352,2224,250,FALSE,0
0170.jpg,0005.jpg,2352,2472,250,FALSE,0
0171.jpg,0005.jpg,2352,2720,250,FALSE,0
0172.jpg,0005.jpg,2352,2968,250,FALSE,0
0173.jpg,0005.jpg,2352,3216,250,FALSE,0
0174.jpg,0005.jpg,2600,240,250,FALSE,0
0175.jpg,0005.jpg,2600,488,250,FALSE,0
0176.jpg,0005.jpg,2600,736,250,FALSE,0
0177.jpg,0005.jpg,2600,984,250,FALSE,0
0178.jpg,0005.jpg,2600,1232,250,FALSE,0
0179.jpg,0005.jpg,2600,1480,250,FALSE,0
0180.jpg,0005.jpg,2600,1728,250,FALSE,0
